Open time,Open,High,Low,Close,Volume,Close time
1578816000000,144.54,145.42,143.21,143.42,103599.314,1578830399999
1578830400000,143.45,145.42,143.37,144.99,118458.663,1578844799999
1578844800000,144.99,145.68,143.60,144.46,106191.361,1578859199999
1578859200000,144.42,146.60,144.30,146.57,85279.756,1578873599999
1578873600000,146.57,147.00,142.53,143.44,116661.639,1578887999999
1578888000000,143.44,144.07,142.32,142.89,75379.750,1578902399999
1578902400000,142.90,144.28,142.59,142.81,100795.025,1578916799999
1578916800000,142.80,143.76,142.50,142.81,93425.025,1578931199999
1578931200000,142.81,143.96,142.52,143.43,81803.968,1578945599999
1578945600000,143.48,144.65,143.38,143.58,90590.265,1578959999999
1578960000000,143.57,149.41,143.49,148.95,245590.833,1578974399999
1578974400000,148.95,150.78,148.09,149.09,159653.866,1578988799999
1578988800000,149.07,151.82,149.00,151.58,158257.052,1579003199999
1579003200000,151.57,157.80,150.81,156.08,416421.535,1579017599999
1579017600000,156.08,171.00,153.18,165.63,834183.433,1579031999999
1579032000000,165.56,168.18,160.48,165.77,355452.695,1579046399999
1579046400000,165.75,172.18,162.81,162.81,451003.529,1579060799999
1579060800000,162.80,163.90,159.35,161.64,223890.846,1579075199999
1579075200000,161.63,167.90,161.10,164.73,166018.573,1579089599999
1579089600000,164.74,169.14,162.15,162.62,256534.361,1579103999999
1579104000000,162.58,165.36,160.77,164.73,160500.659,1579118399999
1579118400000,164.75,167.54,163.98,166.60,134051.311,1579132799999
1579132800000,166.61,167.63,158.43,160.15,190624.162,1579147199999
1579147200000,160.11,162.80,159.49,161.16,83428.470,1579161599999
1579161600000,161.20,164.28,159.82,164.28,106113.484,1579175999999
1579176000000,164.23,165.92,160.37,162.72,162866.430,1579190399999
1579190400000,162.66,164.47,160.82,163.65,129978.557,1579204799999
1579204800000,163.70,166.00,162.48,164.37,111188.371,1579219199999
1579219200000,164.39,167.49,162.27,165.20,151630.984,1579233599999
1579233600000,165.24,171.57,164.92,171.23,203720.420,1579247999999
1579248000000,171.15,174.79,169.88,170.10,170142.282,1579262399999
1579262400000,170.11,170.40,165.23,168.50,137651.049,1579276799999
1579276800000,168.49,173.90,167.26,169.43,184279.067,1579291199999
1579291200000,169.44,173.56,168.61,170.06,99283.546,1579305599999
1579305600000,170.06,174.00,169.22,172.09,96617.440,1579319999999
1579320000000,172.06,172.06,165.08,168.19,103994.880,1579334399999
1579334400000,168.28,170.34,167.38,169.27,71215.164,1579348799999
1579348800000,169.23,179.57,169.02,175.68,311408.301,1579363199999
1579363200000,175.67,177.82,172.82,175.16,144170.258,1579377599999
1579377600000,175.16,177.30,174.10,174.43,92038.314,1579391999999
1579392000000,174.37,178.42,173.61,176.40,138302.273,1579406399999
1579406400000,176.38,177.06,174.65,176.73,61506.213,1579420799999
1579420800000,176.70,177.56,164.33,166.87,251946.580,1579435199999
1579435200000,166.80,166.80,161.81,164.96,134386.671,1579449599999
1579449600000,164.96,166.40,164.07,165.16,68432.541,1579463999999
1579464000000,165.11,167.78,163.63,167.04,87797.541,1579478399999
1579478400000,167.04,167.90,165.29,165.85,61301.714,1579492799999
1579492800000,165.96,166.65,164.50,165.80,41935.952,1579507199999
1579507200000,165.81,166.40,162.53,163.24,52618.885,1579521599999
1579521600000,163.30,167.23,161.50,167.03,120005.233,1579535999999
1579536000000,166.98,167.97,166.17,167.75,51929.557,1579550399999
1579550400000,167.75,169.48,166.86,167.03,62264.528,1579564799999
1579564800000,167.01,168.50,165.73,168.46,39746.008,1579579199999
1579579200000,168.42,168.90,166.41,166.75,42049.361,1579593599999
1579593600000,166.73,168.81,166.06,168.13,45174.170,1579607999999
1579608000000,168.12,169.40,167.50,168.27,42546.206,1579622399999
1579622400000,168.30,168.63,165.02,165.25,79590.138,1579636799999
1579636800000,165.31,170.34,165.27,169.52,102460.116,1579651199999
1579651200000,169.62,170.18,167.99,168.77,36088.997,1579665599999
1579665600000,168.80,171.61,168.77,169.38,71185.885,1579679999999
1579680000000,169.40,169.69,167.09,168.14,74802.507,1579694399999
1579694400000,168.14,168.38,166.12,167.59,70247.761,1579708799999
1579708800000,167.59,169.20,166.71,168.16,55091.693,1579723199999
1579723200000,168.14,168.36,167.58,168.19,26961.331,1579737599999
1579737600000,168.24,168.38,164.36,165.63,77312.898,1579751999999
1579752000000,165.61,165.67,162.89,165.05,86778.837,1579766399999
1579766400000,165.05,165.80,162.59,162.86,79279.713,1579780799999
1579780800000,162.86,164.00,161.16,163.28,91480.333,1579795199999
1579795200000,163.28,163.67,159.41,160.70,97333.384,1579809599999
1579809600000,160.78,163.63,160.03,162.97,48917.055,1579823999999
1579824000000,162.97,163.65,158.00,159.14,70113.522,1579838399999
1579838400000,159.12,160.17,158.39,159.32,50868.962,1579852799999
1579852800000,159.41,161.20,155.72,160.79,108186.018,1579867199999
1579867200000,160.83,163.50,160.13,162.72,109446.004,1579881599999
1579881600000,162.75,164.65,160.75,163.87,82702.046,1579895999999
1579896000000,163.86,164.51,162.09,162.63,51251.872,1579910399999
1579910400000,162.66,162.69,157.80,159.15,66027.059,1579924799999
1579924800000,159.15,160.76,158.81,159.79,31904.257,1579939199999
1579939200000,159.72,161.63,159.00,159.49,43778.575,1579953599999
1579953600000,159.49,161.19,159.00,160.59,49315.594,1579967999999
1579968000000,160.61,161.70,160.14,161.16,48080.151,1579982399999
1579982400000,161.23,163.00,160.26,160.52,43679.919,1579996799999
1579996800000,160.50,162.00,159.50,161.32,47244.245,1580011199999
1580011200000,161.38,161.88,160.50,161.33,31259.408,1580025599999
1580025600000,161.38,163.84,161.01,163.30,64073.470,1580039999999
1580040000000,163.31,164.08,162.88,163.44,48759.560,1580054399999
1580054400000,163.48,167.13,163.24,166.25,87991.460,1580068799999
1580068800000,166.23,168.16,166.13,167.90,46860.720,1580083199999
1580083200000,167.98,169.94,167.50,167.80,74748.928,1580097599999
1580097600000,167.80,168.73,166.55,167.54,47578.746,1580111999999
1580112000000,167.47,169.11,165.28,168.64,70928.386,1580126399999
1580126400000,168.67,171.00,168.30,170.10,81417.181,1580140799999
1580140800000,170.14,171.82,169.19,171.38,81827.382,1580155199999
1580155200000,171.38,172.26,169.78,170.21,61539.169,1580169599999
1580169600000,170.25,174.34,170.22,173.22,89873.696,1580183999999
1580184000000,173.30,173.94,171.07,172.18,65201.554,1580198399999
1580198400000,172.15,173.40,170.37,172.25,71256.628,1580212799999
1580212800000,172.25,175.22,170.82,172.58,127242.745,1580227199999
1580227200000,172.60,173.33,170.47,171.57,63042.275,1580241599999
1580241600000,171.54,176.70,171.54,175.88,108665.561,1580255999999
1580256000000,175.89,177.97,175.53,176.70,103818.813,1580270399999
1580270400000,176.76,178.85,176.15,178.23,55111.316,1580284799999
1580284800000,178.24,178.69,174.53,176.39,85817.155,1580299199999
1580299200000,176.36,176.80,175.00,175.35,57587.768,1580313599999
1580313600000,175.35,177.42,174.81,176.89,46132.523,1580327999999
1580328000000,177.00,177.50,173.30,173.80,53152.030,1580342399999
1580342400000,173.86,174.16,171.07,173.60,69097.175,1580356799999
1580356800000,173.62,177.02,173.54,176.34,70223.389,1580371199999
1580371200000,176.34,177.15,174.50,175.51,67182.036,1580385599999
1580385600000,175.48,177.80,175.21,177.75,94530.901,1580399999999
1580400000000,177.79,182.39,174.80,181.75,212549.233,1580414399999
1580414400000,181.81,187.40,181.79,185.14,140187.874,1580428799999
1580428800000,185.16,186.34,182.57,183.77,111921.800,1580443199999
1580443200000,183.78,184.10,181.14,182.66,101700.546,1580457599999
1580457600000,182.67,184.00,180.63,181.19,101605.745,1580471999999
1580472000000,181.19,181.19,175.50,180.20,185539.666,1580486399999
1580486400000,180.20,180.94,177.75,179.64,82439.578,1580500799999
1580500800000,179.63,182.83,179.43,180.14,89314.714,1580515199999
1580515200000,180.14,184.58,179.41,183.79,99299.918,1580529599999
1580529600000,183.80,184.29,181.72,183.37,67098.161,1580543999999
1580544000000,183.44,183.63,180.05,181.30,110667.560,1580558399999
1580558400000,181.30,182.81,180.04,181.65,98540.279,1580572799999
1580572800000,181.67,184.00,181.45,183.00,93766.720,1580587199999
1580587200000,183.06,184.40,182.56,183.82,57315.381,1580601599999
1580601600000,183.80,183.83,179.96,180.80,94455.589,1580615999999
1580616000000,180.80,188.30,179.00,187.34,237531.522,1580630399999
1580630400000,187.28,192.32,186.50,191.81,172540.077,1580644799999
1580644800000,191.82,193.70,189.65,192.66,186850.142,1580659199999
1580659200000,192.66,193.33,190.57,191.66,101315.399,1580673599999
1580673600000,191.63,192.53,188.22,188.59,114650.069,1580687999999
1580688000000,188.64,195.45,187.32,191.56,225962.086,1580702399999
1580702400000,191.55,192.24,189.54,190.19,77565.011,1580716799999
1580716800000,190.15,190.91,187.74,189.95,96345.017,1580731199999
1580731200000,189.97,190.96,187.42,187.68,110124.454,1580745599999
1580745600000,187.70,190.49,186.65,190.39,80450.262,1580759999999
1580760000000,190.39,192.00,188.42,189.92,61607.708,1580774399999
1580774400000,189.89,191.76,188.11,188.23,97668.440,1580788799999
1580788800000,188.24,189.26,186.38,188.39,90653.208,1580803199999
1580803200000,188.42,188.60,184.71,187.14,150666.292,1580817599999
1580817600000,187.12,188.95,184.91,188.49,139519.271,1580831999999
1580832000000,188.48,189.95,187.91,188.06,78483.517,1580846399999
1580846400000,188.06,189.59,187.05,189.01,57299.651,1580860799999
1580860800000,189.00,190.44,188.26,189.99,73552.626,1580875199999
1580875200000,189.98,192.30,189.26,191.06,104536.082,1580889599999
1580889600000,191.05,198.31,190.53,197.88,202666.109,1580903999999
