Open time,Open,High,Low,Close,Volume,Close time
1573041600000,9380.01,9398,9315,9343.58,12337.127,1573055999999
1573056000000,9343.60,9343.60,9259.48,9302.74,11588.064,1573070399999
1573070400000,9303.31,9369,9281,9343.60,9325.571,1573084799999
1573084800000,9344.29,9381.93,9280,9309.47,11404.271,1573099199999
1573099200000,9308.10,9322.48,9220,9266.98,12617.368,1573113599999
1573113600000,9267,9275,9163.89,9206.51,17937.827,1573127999999
1573128000000,9206.49,9243,9130,9198.06,13978.107,1573142399999
1573142400000,9198.56,9238,9186,9209.80,7279.435,1573156799999
1573156800000,9209.80,9269,9091.20,9219.64,14172.561,1573171199999
1573171200000,9221.63,9256.70,9180,9244.13,9176.255,1573185599999
1573185600000,9244.13,9259.30,9120,9148.50,11813.123,1573199999999
1573200000000,9148.66,9184.73,8938.81,9033.30,31914.969,1573214399999
1573214400000,9033.39,9040.92,8669.85,8821.33,61316.252,1573228799999
1573228800000,8823.66,8853.98,8720,8804.73,22435.077,1573243199999
1573243200000,8805,8899.85,8765.63,8775.03,15195.484,1573257599999
1573257600000,8775.60,8841.66,8730,8833.09,12135.260,1573271999999
1573272000000,8832.60,8878,8805.05,8822.48,9792.024,1573286399999
1573286400000,8821.60,8864,8810,8820.75,7897.427,1573300799999
1573300800000,8820.68,8873.28,8762.99,8801.29,15101.070,1573315199999
1573315200000,8801.58,8827.62,8727,8761.73,13729.052,1573329599999
1573329600000,8761.70,8831.92,8759.87,8811.15,8191.559,1573343999999
1573344000000,8811.30,8811.30,8760,8777.61,6219.800,1573358399999
1573358400000,8778.49,8889.02,8777.90,8850.03,13647.846,1573372799999
1573372800000,8848.51,8873,8816.10,8832.35,8868.213,1573387199999
1573387200000,8832.34,8857.18,8787.01,8804.15,10482.929,1573401599999
1573401600000,8803.84,9187,8792.01,9049.13,37736.072,1573415999999
1573416000000,9049.13,9100,9027.01,9041.31,14144.337,1573430399999
1573430400000,9041.31,9072.91,9013,9024.05,8391.051,1573444799999
1573444800000,9024.05,9039,8720,8814.38,34144.183,1573459199999
1573459200000,8814.22,8814.95,8611.11,8727.17,32239.841,1573473599999
1573473600000,8725.51,8750,8689.79,8720.27,14622.005,1573487999999
1573488000000,8719.62,8803.83,8698.78,8759.99,14293.082,1573502399999
1573502400000,8760,8761.73,8700,8728.93,9683.600,1573516799999
1573516800000,8729.89,8779.66,8706.17,8741.12,9561.880,1573531199999
1573531200000,8740.86,8789.68,8722.61,8769.40,9663.800,1573545599999
1573545600000,8769.18,8770,8710,8746.84,9784.870,1573559999999
1573560000000,8746.85,8889.06,8552.12,8701.78,50425.270,1573574399999
1573574400000,8701.78,8780,8680.03,8765.88,14965.851,1573588799999
1573588800000,8765.88,8818,8746.16,8817,13118.875,1573603199999
